"time","link","text","comments","likes","shares"
"2021-05-14T09:17:12.000Z","https://tiny.pl/rvvb5","Kochanie, zmniejszyłem kuratorkę 😱 nasza nowa seria na Tik Toku!

Aleksandra Janiszewska, kuratorka wystawy Różne spojrzenia. Malarstwo holenderskie i flamandzkie z Kolekcji ERGO Hestii zaprasza do obrazu François Ryckhalsa ""Scena w karczmie"".

Już w ten weekend będziecie mogli oglądać Aleksandrę Janiszewską podczas transmisji on-line:
📅 Sobota: Noc Muzeów | Dobry wieczór MNW cz. 1
📅 Niedziela: Oprowadzanie kuratorskie | Różne spojrzenia...

Już dziś zapraszamy na wydarzenie towarzyszące wystawie: „Pejzaż górski ze sceną ucieczki do Egiptu"" oraz „Pejzaż górski z karawaną"" / spotkanie tematyczne.

Wystawę możecie podziwiać na żywo. Przypominamy, że w Noc Muzeów od 19.00 do 24.00 wstęp jest bezpłatny.

Śledź nas na Tik Toku: https://tiny.pl/rvvb5
___

Właścicielem kolekcji jest ERGO Hestia. Wystawę współorganizuje Artystyczna Podróż Hestii.",,"75","8"
"2021-05-13T16:00:54.000Z",,"🌍 W roku 2020 upłynęło 55 lat od zapoczątkowania polskich badań w Pafos, na stanowisku objętym listą światowego dziedzictwa kulturowego UNESCO. Rozpoczął je prof. Kazimierz Michałowski w roku 1965, kiedy to powstała Polska Misja Archeologiczna Centrum (wówczas Stacja) Archeologii Śródziemnomorskiej Uniwersytetu Warszawskiego. W roku 2011 druga polska ekspedycja z Uniwersytetu Jagiellońskiego, kierowana przez prelegentkę, zaczęła badać agorę w Pafos. W prelekcji zostaną pokazane najważniejsze osiągnięcia i rezultaty wieloletniej polskiej działalności archeologicznej na Cyprze.

📲 Wykład będzie transmitowany na naszym profilu na Facebooku i na platformie ClickMeeting.

👤 prof. dr hab. Ewdoksia Papuci-Władyka – od początku swej kariery naukowej związana jest z Uniwersytetem Jagiellońskim. Przez 25 lat brała udział w pracach Polskiej Misji UW w Pafos, później stworzyła Paphos Agora Project UJ. Jest kierownikiem Zakładu Archeologii Klasycznej Instytutu Archeologii UJ, od 2020 również profesorem wizytującym w Centrum Archeologii Śródziemnomorskiej UW. Pełni także funkcję wicedyrektora Polskiego Instytutu Archeologicznego w Atenach. 🌍 W roku 2020 upłynęło 55 lat od zapoczątkowania polskich badań w Pafos, na stanowisku objętym listą światowego dziedzictwa kulturowego UNESCO. Rozpoczął je prof. Kazimierz Michałowski w roku 1965, kiedy to powstała Polska Misja Archeologiczna Centrum (wówczas Stacja) Archeologii Śródziemnomorskiej Uniwersytetu Warszawskiego. W roku 2011 druga polska ekspedycja z Uniwersytetu Jagiellońskiego, kierowana przez prelegentkę, zaczęła badać agorę w Pafos. W prelekcji zostaną pokazane najważniejsze osiągnięcia i rezultaty wieloletniej polskiej działalności archeologicznej na Cyprze.
📲 Wykład będzie transmitowany na naszym profilu na Facebooku i na platformie ClickMeeting.
👤 prof. dr hab. Ewdoksia Papuci-Władyka – od początku swej kariery naukowej związana jest z Uniwersytetem Jagiellońskim. Przez 25 lat brała udział w pracach Polskiej Misji UW w Pafos, później stworzyła Paphos Agora Project UJ. Jest kierownikiem Zakładu Archeologii Klasycznej Instytutu Archeologii UJ, od 2020 również profesorem wizytującym w Centrum Archeologii Śródziemnomorskiej UW. Pełni także funkcję wicedyrektora Polskiego Instytutu Archeologicznego w Atenach.","19","76","9"
"2021-05-13T15:01:22.000Z",,"💐 Dziś 130. rocznica urodzin Zofii Stryjeńskiej 💐

Trzy dzieła księżniczki polskiego malarstwa zdobią korytarz w skrzydle administracyjnym Muzeum Narodowego w Warszawie. Będziecie mogli je zobaczyć podczas transmisji na żywo już w tę sobotę.

Zapraszamy na Noc Muzeów | Dobry wieczór MNW cz. 4!","7","196","15"
"2021-05-13T11:15:28.000Z","https://spoti.fi/3eGqIv2","#CzasNaSztukę

🎧  PODCAST 🎧

Spotify: https://spoti.fi/3eGqIv2 
Soundcloud: https://bit.ly/3fbmbjj 
Youtube: https://bit.ly/2QdtleD 

📸 Od dagerotypii po fotografię eksperymentalną! O dawnej fotografii opowiada Wioletta Cicha w najnowszym podcaście z cyklu „Czas na sztukę!”. 

___

Japonia. Toilet room, ok. 1890

https://bit.ly/2SCidsn","1","49","2"
"2021-05-13T06:55:22.000Z",,"#JubileuszFaras 💎
 
Faras Foto: partaż zabytków
 
Teraz, gdy Muzeum jest otwarte, znów możemy podziwiać piękne malowidła w Galerii Faras. Czy zastanawialiście się, jak zabytki nubijskie pochodzące z terenu współczesnego Sudanu trafiły do Muzeum w Warszawie?
 
Kiedy Egipt w połowie XX wieku rozpoczął budowę Wysokiej Tamy Asuańskiej, wiele bezcennych zabytków zostało zagrożonych zalaniem przez wody Nilu. UNSESCO zainicjowało kampanię nubijską, która miała uratować przynajmniej część obiektów. 

Zgodnie z zasadami prawa obowiązującego od lat 50-tych XX wieku w Sudanie znaleziska wydobyte w ramach kampanii nubijskiej były dzielone na dwie części. Jedna miała trafić do kraju, z którego pochodzili znalazcy; druga – pozostać na miejscu. 

W ten sposób dzielono zabytki odnajdywane w Faras. Podczas prac prowadzonych w latach 1961-1964 spotykała się specjalna komisja partażowa odpowiedzialna za podział. W Faras starano się, aby każda ze stron otrzymała reprezentatywną grupę dzieł prezentujących różne okresy średniowiecznej sztuki nubijskiej. 
 
Galeria Faras stała się wizytówką sztuki z Sudanu w Europie.
___

Więcej o historii Galerii Faras dowiecie się podczas Noc Muzeów | Dobry wieczór MNW cz. 3 - transmisji na żywo, w której weźmie udział kuratorka Galerii Aleksandra Sulikowska. Zapraszamy!
___

Fot. Mieczysław Niepokólczycki, Nawa północna, widok na stronę wschodnią z malowidłem Bożego Narodzenia (kon. X-pocz. XI w.). Obecnie w zbiorach Sudańskiego Muzeum Narodowego w Chartumie, Zbiory dokumentacyjne Instytut Kultur Śródziemnomorskich i Orientalnych PAN",,"100","11"
"2021-05-12T12:09:02.000Z","https://bit.ly/3eCxOkl","🌜 Noc Muzeów w Warszawie 2021 🌜

Odwiedźcie nas na żywo w Noc Muzeów! 

W weekend Muzeum będzie czynne: 

⏰ W sobotę 15 maja w godz. 10:00-16:00 oraz 19:00-24:00 
⏰ W niedzielę 16 maja w godz. 12:00-18:00 
🎫 W sobotę w godzinach 19:00-24:00 wstęp jest bezpłatny

To nie koniec atrakcji, jakie zaplanowaliśmy! Spotkamy się również on-line: 

Noc Muzeów | Dobry wieczór MNW cz. 1
Noc Muzeów | Dobry wieczór MNW cz. 2
Noc Muzeów | Dobry wieczór MNW cz. 3
Noc Muzeów | Dobry wieczór MNW cz. 4

___ 

Zoller, Klepsydra- zegar piaskowy, 1671 

https://bit.ly/3eCxOkl","3","78","12"
"2021-05-10T08:24:42.000Z",,"🌟 Dobry wieczór MNW 🌟 

Zapraszamy na nocną relację on-line z Muzeum Narodowego w Warszawie! Zajrzymy do najciemniejszych muzealnych zakamarków, odwiedzimy magazyny, rzucimy wyzwania kuratorom, wspólnie z Wami będziemy odkrywać zagadki, które skrywa nasza kolekcja. 

20:00 – Noc Muzeów | Dobry wieczór MNW cz. 1 | Muzealny styl życia
21:10 – Noc Muzeów | Dobry wieczór MNW cz. 2 | Muzealne magazyny
22:10 – Noc Muzeów | Dobry wieczór MNW cz. 3 | Muzealne zagadki
23:10 – Noc Muzeów | Dobry wieczór MNW cz. 4 | Muzealne tajemnice

Połączymy się też z naszymi oddziałami:
🐇 Królikarnia - Oddział Muzeum Narodowego w Warszawie
🌳 Muzeum Wnętrz w Otwocku Wielkim - Oddział Muzeum Narodowego w Warszawie
🖼️ Muzeum Plakatu w Wilanowie. Oddział Muzeum Narodowego w Warszawie
🏰 Muzeum w Nieborowie i Arkadii, Oddział Muzeum Narodowego w Warszawie

🕒 W Noc Muzeów Gmach będzie otwarty dla zwiedzających do 24:00.
🎫 Od 19 do 24.00 wstęp jest bezpłatny. 
Wydarzenie tłumaczone na Polski Język Migowy (PJM).
___

Zapraszamy też na wydarzenia organizowane przez nasze oddziały:
Noc Muzeów | O czym mówią rzeźby? – spacer dla rodzin po Parku Rzeźby
Noc Muzeów | Nocą w Parku Rzeźby – oprowadzanie
Noc Muzeów w Muzeum Wnętrz w Otwocku Wielkim","2","63","18"
"2021-05-08T12:15:42.000Z",,"#MNWoddziały 

🏰 Muzeum w Nieborowie i Arkadii, Oddział Muzeum Narodowego w Warszawie od dziś otwarte dla zwiedzających 🎉

🕒 Zapraszamy codziennie w godz. 10.00 - 17.30.","1","66","0"
"2021-05-08T09:30:00.000Z",,"W dzisiejszym odcinku Paweł Masłowski opowiada o starożytnej poetce Safonie i jej wizerunku, przedstawionym na kalpisie. 

🏺 Chcecie zobaczyć kalpis na żywo? Muzeum jest otwarte od wtorku do niedzieli w godz. 10:00 - 18:00, a w każdy piątek czekamy na Was do 20:00!","5","80","17"
"2021-05-08T06:03:00.000Z","https://bit.ly/3b67jl6","GALERIA SZUKA KURATORKI_RA! 

👤 Poszukujemy kuratorki lub kuratora Zbiorów Sztuki Starożytnej. Szczegóły ogłoszenia odnajdziecie na naszej stronie www: https://bit.ly/3b67jl6 

___

Model rzeźbiarski - głowa Nektanebo I lub II, 380-343 p.n.e. 

https://bit.ly/3xUi8AB",,"91","33"
"2021-05-07T13:32:57.000Z",,"#MNWystawa

Przypominamy, że dziś do 20.00 możecie podziwiać naszą najnowszą wystawę czasową Różne spojrzenia. Malarstwo holenderskie i flamandzkie z Kolekcji ERGO Hestii 👁

Podejrzeliśmy pierwszych gości zapatrzonych w dzieła dawnych mistrzów.
___

Właścicielem kolekcji jest ERGO Hestia. Wystawę współorganizuje Artystyczna Podróż Hestii.","2","183","18"
"2021-05-06T18:29:31.000Z",,"#MNWystawa Różne spojrzenia. Malarstwo holenderskie i flamandzkie z Kolekcji ERGO Hestii 👁️

Zobacz obrazy XVII-wiecznych mistrzów holenderskich i flamandzkich, pochodzące z kolekcji Towarzystwa Ubezpieczeniowego ERGO Hestia. 

🖼 Na wystawie prezentujemy 52 obrazy, takich artystów jak Salomon van Ruysdael, David Teniers młodszy, Jan Porcellis, Gabriel Metsu, Jan Breughel młodszy.

„Różne spojrzenia” to opowieść o narodzinach i rozwoju sztuki holenderskiej XVII wieku, w kontekście rozwijającej się równolegle sztuki flamandzkiej. 
___

Właścicielem kolekcji jest ERGO Hestia. Wystawę współorganizuje Artystyczna Podróż Hestii.","19","922","155"
"2021-05-06T16:00:30.000Z","https://bit.ly/2S8GOEZ","TAJEMNICE ATEŃSKIEJ AKROPOLIS

Budowle ateńskiej akropolis stały się współcześnie nie tylko wizytówką miasta, ale i całej starożytności klasycznej. Partenon, Erechtejon, świątynia Nike Apteros, sanktuarium Artemidy Brauronia i Propyleje były i są również inspiracją dla dawnych i współczesnych architektów. W czasie wykładu odkryjemy tajemnice tych konstrukcji i dowiemy się, dlaczego to właśnie one stały się architektonicznymi symbolami starożytności.

prof. dr hab. Piotr Dyczek – archeolog, profesor Uniwersytetu Warszawskiego, pracownik naukowy Wydziału Archeologii UW. Jest kierownikiem Zakładu Kultury Materialnej Antyku w tymże Instytucie oraz kierownikiem Ośrodka Badań nad Antykiem Europy Południowo-Wschodniej UW.
___
Więcej informacji: https://bit.ly/2S8GOEZ","42","171","27"
"2021-05-06T11:02:51.000Z","https://spoti.fi/3vKGTNF","#CzasNaSztukę

📚 Z gorącymi pozdrowieniami dla wszystkich maturzystek i maturzystów! 

🎧 PODCAST 🎧

Spotify: https://spoti.fi/3vKGTNF 
Soundcloud: https://bit.ly/3tjbOzb 
Youtube: https://bit.ly/3tme6O0 

O Warszawie  czasów Wokulskiego opowiada Karolina Zalewska. 

___

Jan Bogumił Rosen, „Konkurs pojazdów na placu Ujazdowskim"", 1881

Zobacz obraz w Cyfrowym MNW: 🔗 https://bit.ly/3eYmZIj",,"69","4"
"2021-05-05T19:41:00.000Z",,"#BliżejSztuki
 
WBREW REGUŁOM

„Autoportret"" Jana Matejki powstał na zamówienie polskiego kolekcjonera Ignacego Korwin-Milewskiego do galerii autoportretów malarzy polskich. Milewski zamawiał obrazy, które miały przedstawiać postaci artystów ujęte frontalnie, do wysokości kolan, na neutralnym tle z pędzlami i paletą w ręku.

Jak możecie się przekonać podczas wizyty w Galerii XIX Wieku, Matejko nie do końca wywiązał się z zadania. O historii obrazu opowiada Ewa Micke-Broniarek.
___

Patronat nad obrazem Jana Matejki „Autoportret"" objęli Paula i Jacek Olechowscy. 
___

🖼️  Jan Matejko, „Autoportret"", 1892
📍 Galeria XIX Wieku, sala 105
___ 

Cykl „Bliżej sztuki"" powstał dzięki wsparciu Mecenasa Stowarzyszenie Przyjaciele Muzeum Narodowego w Warszawie, firmie E. Wedel",,"81","27"
"2021-05-04T15:35:29.000Z",,"#MNWitamy 🎉

Pierwszy dzień po otwarciu powoli dobiega końca. Dziękujemy, że znów jesteście z nami. 

Zapraszamy do Muzeum, gdzie #SztukaKoiTęsknoty.

Do zobaczenia jutro w MNW!","8","443","16"
"2021-05-04T11:06:41.000Z",,"","6","153","3"
"2021-05-06T09:13:33.000Z",,"#MNWitamy 🎉

Jak dobrze rozpocząć ten piękny, słoneczny czwartek? Oczywiście wizytą w Muzeum! Dziś zapraszamy do galerii stałych, a już wkrótce...

👁️ Od piątku (7.05) zapraszamy na „Różne spojrzenia. Malarstwo holenderskie i flamandzkie z Kolekcji ERGO Hestii”

👩‍🎨 25.06 otwieramy wystawę „Artystka. Anna Bilińska 1854–1893""

⌛ Stale w naszym Muzeum #SztukaKoiTęsknoty

Do zobaczenia w MNW!","6","162","6"
"2021-05-04T08:10:32.000Z",,"#MNWitamy 🎉

Nasz pierwszy gość! Przypominamy, że dziś wstęp do Muzeum jest bezpłatny.

🕐 Zapraszamy od wtorku do niedzieli od 10.00 do 18.00

🕐 W piątki zwiedzamy do 20.00

Do zobaczenia w MNW 👋","3","413","20"
"2021-05-03T07:00:00.000Z",,"📜 W 230. rocznicę uchwalenia Konstytucji 3 Maja przypominamy atmosferę tamtych niezwykłych dni.

""Król z narodem, naród z królem"" to hasło towarzyszyło wielkiej manifestacji, która odbyła się w imieniny Stanisława Augusta Poniatowskiego. Dzień później urządzono ucztę ku czci króla.

Choć Konstytucja nie uchroniła Rzeczpospolitej przed rozbiorami, to w okresie zaborów stała się symbolem patriotycznych dążeń do ratowania ojczyzny.
 
Prezentujemy dziś pamiątki związane z tymi wydarzeniami:

🎀 rysunek wstęgi, którą panny polskie nosiły w 1791 roku
🍷 kielich pamiątkowy
👑 grafikę przedstawiającą króla z kartą Konstytucji","4","139","21"
"2021-05-02T08:37:37.000Z",,"Dziś Święto Flagi 🇵🇱

Niepodległa zachęca do udziału w akcji #mojaflaga.","2","19","2"
"2021-05-01T09:09:01.000Z","https://tiny.pl/r67pm","#ŚwiętoPracy

Życzymy Wam godnych warunków pracy, przestrzegania Waszych praw i przede wszystkim odpoczynku!
___

Na obrazie widzimy grupę robotników uwiecznionych przez Michała Roubę. Artysta zasłynął jako autor pejzaży przedstawiających biedne i zapomniane dzielnice Wilna.
___

Michał Rouba, ""Krajobraz miejski z robotnikami na tle budowli"", ok. 1940
Zobacz obraz w Cyfrowym MNW: https://tiny.pl/r67pm","1","77","8"
"2021-04-30T07:00:31.000Z","https://tiny.pl/r6m8r","🌳 DZIEŃ DRZEWA 🌳

Zapraszamy Was na spacer do parku przy Muzeum Wnętrz w Otwocku Wielkim - Oddział Muzeum Narodowego w Warszawie Znajdziecie tu przepiękne okazy dębów, grabów, rosłe lipy czy kwitnące już kasztanowce.

Na stronie Muzeum Wnętrz zamieściliśmy interaktywną mapę ze szczegółowym opisem wybranych gatunków: https://tiny.pl/r6m8r

W majówkę widzimy się w Otwocku Wielkim, a po majówce w Muzeum!","3","71","3"
"2021-04-29T20:37:43.000Z",,"📆 #MNWystawa JUŻ OD 7 MAJA!

Montaż wystawy „Różne spojrzenia. Malarstwo holenderskie i flamandzkie z Kolekcji ERGO Hestii” trwa pełną parą! Uchylamy rąbka tajemnicy i prezentujemy kilka dzieł, które będziecie mogli zobaczyć już za nieco ponad tydzień. 

___

Właścicielem kolekcji jest ERGO Hestia. Wystawę współorganizuje Artystyczna Podróż Hestii.","5","217","21"
"2021-04-29T16:41:44.000Z","https://bit.ly/332JLt3","Niestety problemy techniczne nie pozwoliły nam się dziś połączyć z prof. Piotrem Dyczkiem. Niedługo zaprosimy Was na Wykład Czwartkowy / Tajemnice ateńskiej akropolis w nowym terminie! 

___

Ludomir Śleńdziński, Ateny - Akropolis, Atena - Nike, 1928

https://bit.ly/332JLt3","1","49","0"
"2021-04-29T12:14:18.000Z","https://bit.ly/3e291px","#CzasNaSztukę

🎧 PODCAST 🎧

Soundcloud: https://bit.ly/3e291px 
Youtube: https://bit.ly/3aOu24S 

JAK ZAMAWIAĆ PORTRET, TO TYLKO Z UKOCHANYM PUPILEM! 🐕

W kolejnym podcaście Paweł Bień opowie o najciekawszych wizerunkach, na których nobliwym damom i eleganckim kawalerom, a także rozkosznym dzieciakom towarzyszą psy, koty czy nieco mniej popularne dziś zwierzęta domowe, jak… małpki.

___

Portret chłopca z psem, XVIII/XIX w. 

Zobacz obraz w Cyfrowym MNW: 🔗 https://bit.ly/3sWWHv2","3","65","1"
"2021-04-29T06:43:55.000Z","https://tiny.pl/r6hm2","#JubileuszFaras 💎

BLOKI FARAOŃSKIE

Kazimierz Michałowski wybrał Faras na miejsce wykopalisk, ponieważ miał nadzieję odnaleźć tam faraońską świątynię. Pierwsze znaleziska zdawały się potwierdzać jego przypuszczenia. Jeszcze w lutym 1961 roku u stóp Wielkiego Komu archeolodzy odkrywali bloki pochodzące właśnie z budowli faraonów. W pierwszej kampanii znaleziono ich ponad 150.

Wyobraźcie sobie zdziwienie badaczy, gdy okazało się, że mają do czynienia ze świątynią z zupełnie innej epoki. Bloki zostały wykorzystane wtórnie najpierw w czasach chrześcijańskich, a potem arabskich jako materiał budowlany.

Niektóre z nich zawierały inskrypcje hieroglificzne i przedstawienia. Tylko kilka trafiło do Muzeum Narodowego w Warszawie. Jednym z najciekawszych jest blok, na którym możemy zobaczyć głowy Nubijczyków, o pięknych kształtach, niosących świętą barkę.
___

Przypominamy, że już od wtorku piękne znaleziska z Faras możecie oglądać na żywo.

Do zobaczenia w Muzeum 👋
___

Relief z przedstawieniem kapłanów niosących świętą barkę, ok. 1227-ok. 1213 p.n.e., Nowe Państwo, XIX Dynastia, piaskowiec

Zobacz obiekt w Cyfrowym MNW: https://tiny.pl/r6hm2",,"98","5"
"2021-04-28T20:29:26.000Z","https://tiny.pl/rs3nw","#BliżejSztuki

🤡  MROCZNA MASKARADA 🤡 

Wkraczamy do świata samotnych dzieci, smutnych klaunów i melancholijnych kuglarzy. O dziwacznym panoptikum Witolda Wojtkiewicza, w którym dziecięca wyobraźnia miesza się z koszmarem opowiada Agnieszka Rosales Rodriguez. 
___

📺 Wersja z polskimi napisami: https://tiny.pl/rs3nw
___

II edycja cyklu „Bliżej sztuki"" jest realizowana dzięki wsparciu Mecenasa Stowarzyszenie Przyjaciele Muzeum Narodowego w Warszawie,  E. Wedel.",,"46","13"
"2021-04-28T16:35:22.000Z",,"",,"21","0"
"2021-04-28T10:49:52.000Z","https://tiny.pl/rsbpq","#MNWitamy

Otwieramy się 4 maja 🎉🥳🎊 
Podekscytowani tą informacją założyliśmy konto na Tik Toku, żeby lepiej wyrazić nasze uczucia. Mieszkańcy Muzeum są już gotowi, by godnie Was ugościć.

Kogo odwiedzicie najpierw?

🎶 Nasz Tik Tok: https://tiny.pl/rsbpq
__

Dziękujemy, że przez cały czas pandemii pozostawaliście na łączach ze sztuką 🙏

🕒 Od przyszłego tygodnia jesteśmy otwarci od wtorku do niedzieli w godzinach 10.00-18.00. 
🕒 W piątki możecie zwiedzać MNW do 20.00.
🎫 We wtorki wstęp wolny.
👁️ Od 7 maja możecie podziwiać nową wystawę „Różne spojrzenia. Malarstwo holenderskie i flamandzkie z Kolekcji ERGO Hestii”.

Do zobaczenia po majówce w Muzeum 👋","31","378","21"
"2021-04-28T06:31:43.000Z","https://tiny.pl/7t577","#MNWedukacja
LEKCJE ON-LINE | Konstytucja 3 Maja w sztuce 📜

Już za kilka dni będziemy świętować 230. rocznicę uchwalenia Konstytucji 3 Maja. Z tej okazji wprowadziliśmy do naszej oferty nową lekcje dla klas IV–VIII szkoły podstawowej.

Czy nastroje tamtych niezwykłych i burzliwych dni są obecne w obrazach i innych pamiątkach z epoki? Jak świętowano kolejne rocznice uchwalenia konstytucji? Na te i inne pytania postaramy się odpowiedzieć podczas lekcji.

Rezerwacja: https://tiny.pl/7t577
___

Kazimierz Wojniakowski, „Uchwalenie Konstytucji 3 Maja"", 1806
Zobacz obiekt w Cyfrowym MNW: https://tiny.pl/rsvf5","7","720","61"
"2021-04-27T18:03:02.000Z",,"🖼 Przygotowania do nowej wystawy trwają! 

Obrazy z kolekcji ERGO Hestia dotarły do Muzeum Narodowego w Warszawie, gdzie już niedługo będziecie mogli je zobaczyć na wystawie „Różne spojrzenia. Malarstwo holenderskie i flamandzkie z Kolekcji ERGO Hestii”. 

#staytuned! 

___

Współorganizatorem wystawy jest Artystyczna Podróż Hestii.","3","151","3"
"2021-04-27T11:59:02.000Z","https://tiny.pl/rk9bd","#MaturalneSOS: https://tiny.pl/rk9bd
FISZKI MATURALNE

Córka faraona odnajdująca małego Mojżesza to popularny temat w sztuce. Według niektórych interpretacji w malarstwie flamandzkim była to metafora obrazująca sytuację, w której dama z zamożnego rodu brała pod opiekę dziecko.

Więcej o motywie rodziny w sztuce dowiecie się na jutrzejszym spotkaniu!

🕓 16.00
🎟️ bilety: https://tiny.pl/rk9br
___

Bernaert de Rijckere, ""Znalezienie Mojżesza - Alegoryczny portret rodzinny"", ok. 1562
Zobacz obiekt w Cyfrowym MNW: https://tiny.pl/rssdz","1","40","3"
"2021-04-27T08:42:38.000Z","https://tiny.pl/rs8cv","#ŚwiatowyDzieńGrafika

Życzymy wszystkim grafikom tak wytwornych miejsc pracy oraz dostojnych strojów, jak te, w których tworzą miedziorytnik i akwaforcista na grafice Abrahama Bosse.

Badacze łączą to szykowne przedstawienie z XVII-wiecznym dążeniem grafików do emancypacji. Rytownictwo miało być traktowane na równi z innymi dziedzinami sztuki.
___

Abraham Bosse, ""Rytownicy"", 1643
Zobacz obiekt w Cyfrowym MNW: https://tiny.pl/rs8cv","2","31","3"
"2021-04-26T15:20:15.000Z",,"#MNWydarzenia
TYGODNIOWY ROZKŁAD JAZDY

Chłodną końcówkę kwietnia polecamy spędzić na łączach ze sztuką.

📅 wtorek | Kurs historii sztuki | Secesja i symbolizm końca XIX wieku | godz. 18.00
📅 wtorek | Maturalne SOS | Analiza dzieła sztuki – rzeźba | godz. 16.00 i 18.00 
📅  środa | Maturalne SOS | Rodzina | godz. 16.00
📅 czwartek | Maturalne SOS | Analiza dzieła sztuki – architektura | godz. 16.00 i 18.00
📅 czwartek | Wykład czwartkowy | Tajemnice ateńskiej akropolis | godz. 18.00
📅 piątek | Maturalne SOS | Przemijanie | godz. 16.00
📅 piątek | Kurs historii sztuki | Jerzy Nowosielski | godz. 18.00
📅 sobota | Spotkanie z obiektem | Kalpis w technice Six z przedstawieniem Safony. Suknia Safony | godz. 11.00","1","48","10"
"2021-04-25T12:55:24.000Z",,"#MNWystawa

Ściany już pomalowane, niedługo pojawią się na nich dzieła dawnych mistrzów.

Kuratorka Aleksandra Janiszewska zaprasza na wystawę „Różne spojrzenia. Malarstwo holenderskie i flamandzkie z Kolekcji ERGO Hestii”, na której zobaczymy się niedługo po ponownym otwarciu Muzeum.
___

Właścicielem kolekcji jest ERGO Hestia. Współorganizatorem wystawy jest Artystyczna Podróż Hestii.","4","155","30"
"2021-04-24T18:40:27.000Z",,"#MNWeekend 🏰 Muzeum w Nieborowie i Arkadii, Oddział Muzeum Narodowego w Warszawie

Macie już plany na niedzielę? Tym razem zapraszamy do Nieborowa i Arkadii. 

🌸 Wszystko już kwitnie! Trawniki pokryły dywany zawilców. Można zaszyć się w tajemniczych romantycznych zaułkach. 

🕑 Zapraszamy w godzinach 10.00-18.00.","3","157","2"
"2021-04-23T15:51:54.000Z","https://bit.ly/3esro5T","W dzisiejszym #BestiariuszMNW przyjrzymy się bestii, z którą walczył św. Jerzy! 

🐲 SMOK 🐲

Według licznych przekazów, w tym sławnej „Złotej Legendy” Jakuba de Voragine, smok nękał pewne miasto. Żeby nie utracić dostępu do wody, mieszkańcy musieli ofiarować mu owcę lub... kobietę. Kiedy nie mieli już wyboru i musieli poświęcić księżniczkę, z pomocą przybył św. Jerzy, który obroniwszy się znakiem krzyża pokonał bestię. Niektóre przekazy podają, że po tym bohaterskim czynie całe miasto nawróciło się. 

⚔️ NA PEWNO? ⚔️

Istnieją również współczesne wersje tej legendy. Nie ma w niej smoka, jest natomiast historia kariery militarnej Jerzego w rzymskiej armii cesarza Dioklecjana i jego męczeńskiej śmierci po sprzeciwie wobec edyktu zezwalającego na prześladowania chrześcijan na terenie imperium. 

___ 

Albrecht Altdorfer, „Św. Jerzy walczący ze smokiem”, ok. 1515-1518 (1. wydanie) 

Zobacz miedzioryt w Cyfrowym MNW: 🔗 https://bit.ly/3esro5T","3","61","0"
"2021-04-22T14:16:46.000Z","https://tiny.pl/rsw9p","#MNWolontariat #DzieńZiemi 🌍

🌳 Nasi wolontariusze postanowili poszukać śladów sztuki w naturze. 

📸 Zachęcamy do zapoznania się z galerią zdjęć wykonanych przez Koło Fotografów Wolontariuszy MNW z okazji Dnia Ziemi:  https://tiny.pl/rsw9p
___

Andô Hiroshige, ""Prowincja Musashi, rzeka Sumida w porannym śniegu"", 1853

Zobacz obiekt w Cyfrowym MNW: https://tiny.pl/rsw9c","2","91","4"
"2021-04-22T11:14:14.000Z","https://spoti.fi/3vabunt","#CzasNaSztukę

🎧 PODCAST 🎧

Spotify: https://spoti.fi/3vabunt 
Soundcloud: https://bit.ly/3xivwxW 
Youtube: https://bit.ly/3gBbQ2J 

MISTRZ SECESJI 

Wacław Szymanowski jest powszechnie znany jako znakomity rzeźbiarz. W najnowszym podcaście z cyklu „Czas na sztukę!” Wioletta Cicha przybliży również jego niemniej znakomitą twórczość malarską, znajdującą się w zbiorach MNW. 

___

Wacław Szymanowski, „Trzy nimfy nad jeziorem - koncert”, początek XX w. 

Zobacz obraz w Cyfrowym MNW: 🔗 https://bit.ly/3dGpkIl","1","69","1"
"2021-04-22T09:04:42.000Z",,"#JubileuszFaras 💎 #DzieńZiemi 🌍 
FARAS FOTO: NIL

Przyroda jest równoprawnym bohaterem historii, co nieraz w przeszłości udowodnił Nil. Potężna rzeka, od której uzależnione są losy położonych nad nią krajów, stała się głównym aktorem XX-wiecznego konfliktu o wodę. W 1960 roku Egipt rozpoczął budowę Wysokiej Tamy Asuańskiej, która miała zabezpieczyć państwo przed suszą i powodziami. 

Tak duża ingerencja w środowisko naturalne miała oczywiście swoje konsekwencje społeczne, przyrodnicze i kulturowe. Mieszkańcy terenów, które miały zostać zalane, zostali przesiedleni, rzeka przestała nawozić okoliczne pola, a ukryte pod ziemią starożytności trzeba było na gwałt ratować.

UNESCO ogłosiło Kampanię Nubijską, akcję ratunkową, w której brały udział misje archeologiczne z całego świata. Demontowano i przenoszono starożytne świątynie, w ten sposób doszło też do transferów malowideł z Faras. Możemy mieć jednak pewność, że duża część dziedzictwa kulturowego zniknęła bezpowrotnie pod wodą.   
___

Na zdjęciach widzimy Nil oraz Faras przed zalaniem.
Fot. Tadeusz Biniewski, 1961, Zbiory dokumentacyjne PAN",,"61","0"
