"corpus","user/mw0000/archiwa_spoleczne"
"subcorpus","###1531690017118016043###"
Item,Frequency,DOCF,Relative DOCF
"tłoczno",1,1,100.00000
"a3",1,1,100.00000
"kilkaset",1,1,100.00000
"kilku.com",1,1,100.00000
"prawosławny",1,1,100.00000
"prażanin",1,1,100.00000
"cyfrowym",1,1,100.00000
"udałem",1,1,100.00000
"kilkunastoletni",1,1,100.00000
"precyzyjny",1,1,100.00000
"duć",1,1,100.00000
"kilkustronicowy",1,1,100.00000
"chwycić",1,1,100.00000
"preludium",1,1,100.00000
"ukorzeniony",1,1,100.00000
"ukorzenianie",1,1,100.00000
"premiera",1,1,100.00000
"dvd",1,1,100.00000
"prescan",1,1,100.00000
"czuwać",1,1,100.00000
"press",1,1,100.00000
"prestiż",1,1,100.00000
"pretekst",1,1,100.00000
"pretensja",1,1,100.00000
"pretowania",1,1,100.00000
"prezent",1,1,100.00000
"muzealny",1,1,100.00000
"musiałowicz",1,1,100.00000
"ulgowy",1,1,100.00000
"kiwać",1,1,100.00000
"uprościć",1,1,100.00000
"priorytet",1,1,100.00000
"priorytetowy",1,1,100.00000
"klara",1,1,100.00000
"autonomia",1,1,100.00000
"klarowny",1,1,100.00000
"klasyczny",1,1,100.00000
"nabywca",1,1,100.00000
"nabierać",1,1,100.00000
"sikorska",1,1,100.00000
"klasyfikacja",1,1,100.00000
"autonomicznie",1,1,100.00000
"procentowy",1,1,100.00000
"czarno",1,1,100.00000
"klawiatura",1,1,100.00000
"profesja",1,1,100.00000
"profesjonalizacja",1,1,100.00000
"kleić",1,1,100.00000
"utożsamiać",1,1,100.00000
"nadrabiać",1,1,100.00000
"skarbnica",1,1,100.00000
"profilować",1,1,100.00000
"urszula",1,1,100.00000
"nagrałyśmy",1,1,100.00000
"ciało",1,1,100.00000
"aktualizować",1,1,100.00000
"proj.",1,1,100.00000
"bieżeć",1,1,100.00000
"kreator",1,1,100.00000
"uważnie",1,1,100.00000
"klimat",1,1,100.00000
"klimatyzator",1,1,100.00000
"projektować",1,1,100.00000
"klisza",1,1,100.00000
"promentowania",1,1,100.00000
"etos",1,1,100.00000
"promień",1,1,100.00000
"refotografie.pl",1,1,100.00000
"klomb",1,1,100.00000
"dwudziestolecie",1,1,100.00000
"kluczają",1,1,100.00000
"prosta",1,1,100.00000
"skrzydło",1,1,100.00000
"nanej",1,1,100.00000
"lipsk",1,1,100.00000
"ciedleniem",1,1,100.00000
"gimnazjum",1,1,100.00000
"archii",1,1,100.00000
"wara",1,1,100.00000
"składka",1,1,100.00000
"skłonić",1,1,100.00000
"antydyskryminacyjny",1,1,100.00000
"rek-woźniak",1,1,100.00000
"d",1,1,100.00000
"ko",1,1,100.00000
"niepowodzenie",1,1,100.00000
"ciemnieć",1,1,100.00000
"naród",1,1,100.00000
"prowadziliśmy",1,1,100.00000
"prowadziłam",1,1,100.00000
"narzę",1,1,100.00000
"kobiety.inkubatorstarter.pl",1,1,100.00000
"prowadzący",1,1,100.00000
"prowana",1,1,100.00000
"dwutorowo",1,1,100.00000
"liwości",1,1,100.00000
"natura",1,1,100.00000
"cantans",1,1,100.00000
"wesele",1,1,100.00000
"sokólska",1,1,100.00000
"vision",1,1,100.00000
"czuły",1,1,100.00000
"nawadniać",1,1,100.00000
"kocemba-żebrowska",1,1,100.00000
"prozaiczny",1,1,100.00000
"kochany",1,1,100.00000
"canva",1,1,100.00000
"koci",1,1,100.00000
"kocia",1,1,100.00000
"kociumbas",1,1,100.00000
"kod",1,1,100.00000
"nawrot",1,1,100.00000
"wiadał",1,1,100.00000
"nazwisko_imię",1,1,100.00000
"pryzmat",1,1,100.00000
"przebarwienie",1,1,100.00000
"przebarwić",1,1,100.00000
"negatywy.pl",1,1,100.00000
"gottlobów",1,1,100.00000
"przebitkowy",1,1,100.00000
"koedukacyjny",1,1,100.00000
"kognitywny",1,1,100.00000
"kohnowej",1,1,100.00000
"przechowawca",1,1,100.00000
"willa",1,1,100.00000
"badanie-mediapanel",1,1,100.00000
"stephen",1,1,100.00000
"przechowywaprzechowywania",1,1,100.00000
"przechów",1,1,100.00000
"ambicja",1,1,100.00000
"grafik",1,1,100.00000
"przeciwdziałać",1,1,100.00000
"przeciwieństwo",1,1,100.00000
"wytłaczać",1,1,100.00000
"przeciwny",1,1,100.00000
"przeciwstawić",1,1,100.00000
"przeciwwskazać",1,1,100.00000
"niedoskonałość",1,1,100.00000
"społeczeństwo",1,1,100.00000
"przeczynia",1,1,100.00000
"autorskonych",1,1,100.00000
"przeczyspołecznego",1,1,100.00000
"przeczytałam",1,1,100.00000
"kolejno",1,1,100.00000
"społecznik",1,1,100.00000
"autorskoprawna",1,1,100.00000
"przedmio",1,1,100.00000
"wędrująca",1,1,100.00000
"wskazanie",1,1,100.00000
"ciocia",1,1,100.00000
"dynamicznie",1,1,100.00000
"kolekcjonerstwo",1,1,100.00000
"dynamiczny",1,1,100.00000
"dynamika",1,1,100.00000
"xięga",1,1,100.00000
"przedwcześnie",1,1,100.00000
"antykwariat",1,1,100.00000
"społeczności1",1,1,100.00000
"wstrząs",1,1,100.00000
"grosz",1,1,100.00000
"przegapiłem",1,1,100.00000
"przeglądaliśmy",1,1,100.00000
"koloro",1,1,100.00000
"lutówka",1,1,100.00000
"spray",1,1,100.00000
"nieokreślony",1,1,100.00000
"nieograny",1,1,100.00000
"wzrok",1,1,100.00000
"przeglądałam",1,1,100.00000
"kolorować",1,1,100.00000
"kolorowo",1,1,100.00000
"przegrany",1,1,100.00000
"kolorystyczny",1,1,100.00000
"faktograficzny",1,1,100.00000
"wybitnie",1,1,100.00000
"wybrałem",1,1,100.00000
"członkowski",1,1,100.00000
"architektupiecyków",1,1,100.00000
"wyburzo",1,1,100.00000
"grybowszczyznę",1,1,100.00000
"baza-archiwow",1,1,100.00000
"wyciągnąć",1,1,100.00000
"spływać",1,1,100.00000
"wydanie",1,1,100.00000
"wydeptać",1,1,100.00000
"przejąć",1,1,100.00000
"archito",1,1,100.00000
"stacjonarny",1,1,100.00000
"autorskoprawny",1,1,100.00000
"przekartkować",1,1,100.00000
"przeka",1,1,100.00000
"wyjrzałam",1,1,100.00000
"wyjątek",1,1,100.00000
"przekaźni",1,1,100.00000
"autorskoprawnych",1,1,100.00000
"przekonałem",1,1,100.00000
"dyscyplina",1,1,100.00000
"wykładać",1,1,100.00000
"przekroczyć",1,1,100.00000
"przekrój",1,1,100.00000
"przekrojowy",1,1,100.00000
"wyobcowanie",1,1,100.00000
"dysk.",1,1,100.00000
"przekór",1,1,100.00000
"komendant",1,1,100.00000
"wykupić",1,1,100.00000
"przemawiać",1,1,100.00000
"komfort",1,1,100.00000
"przemijać",1,1,100.00000
"niezbywalność",1,1,100.00000
"mainstream",1,1,100.00000
"komierowie",1,1,100.00000
"komierowo",1,1,100.00000
"przemoczyć",1,1,100.00000
"komierowscy",1,1,100.00000
"komierowscy.pl",1,1,100.00000
"góry",1,1,100.00000
"wyróżnienie",1,1,100.00000
"nieświadomość",1,1,100.00000
"komierowska",1,1,100.00000
"przemyślana",1,1,100.00000
"komierowskiej",1,1,100.00000
"wytrwale",1,1,100.00000
"felieton",1,1,100.00000
"cloud",1,1,100.00000
"biskupiej",1,1,100.00000
"madzącego",1,1,100.00000
"komierowskimi",1,1,100.00000
"komierowską",1,1,100.00000
"przenośny",1,1,100.00000
"wyznaczać",1,1,100.00000
"komin",1,1,100.00000
"przeoczyć",1,1,100.00000
"wzajemnie",1,1,100.00000
"baśń",1,1,100.00000
"przepchnąć",1,1,100.00000
"przepełnić",1,1,100.00000
"komora",1,1,100.00000
"dyskusja",1,1,100.00000
"wzorzec",1,1,100.00000
"codziennie",1,1,100.00000
"wędrówka",1,1,100.00000
"dyskusyjny",1,1,100.00000
"przepracowałem",1,1,100.00000
"przeprawiać",1,1,100.00000
"cofać",1,1,100.00000
"przeprowadzałam",1,1,100.00000
"dyskutowałyśmy",1,1,100.00000
"kompleksowy",1,1,100.00000
"autorytet",1,1,100.00000
"przepędzać",1,1,100.00000
"przeradzać",1,1,100.00000
"przeredagować",1,1,100.00000
"kompletny",1,1,100.00000
"kompletować",1,1,100.00000
"komplikować",1,1,100.00000
"całościowy",1,1,100.00000
"przeróbka",1,1,100.00000
"yad",1,1,100.00000
"przesada",1,1,100.00000
"kompozycja",1,1,100.00000
"przesiedlić",1,1,100.00000
"kompromis",1,1,100.00000
"przestać",1,1,100.00000
"przesunąć",1,1,100.00000
"przesuszyć",1,1,100.00000
"przeszczęśliwy",1,1,100.00000
"przeszkoda",1,1,100.00000
"przeszliśmy",1,1,100.00000
"zagarnąć",1,1,100.00000
"komunikować",1,1,100.00000
"cc",1,1,100.00000
"dywersyfikować",1,1,100.00000
"przesłać",1,1,100.00000
"cc-by-nc",1,1,100.00000
"obiadowy",1,1,100.00000
"zazielenianie",1,1,100.00000
"konanie",1,1,100.00000
"przeważnie",1,1,100.00000
"koncentracyjny",1,1,100.00000
"herstoriami",1,1,100.00000
"zakamarek",1,1,100.00000
"zajęłam",1,1,100.00000
"przewidzieć",1,1,100.00000
"antywirusowy",1,1,100.00000
"koncept",1,1,100.00000
"zalogować",1,1,100.00000
"zaliczyć",1,1,100.00000
"supeł",1,1,100.00000
"kwadrato",1,1,100.00000
"przewodnik",1,1,100.00000
"przewozić",1,1,100.00000
"przewóz",1,1,100.00000
"przeznaczać",1,1,100.00000
"zanurzałem",1,1,100.00000
"akademicki",1,1,100.00000
"zanurzyć",1,1,100.00000
"filozoficzny",1,1,100.00000
"sztafeta",1,1,100.00000
"zintegrowany",1,1,100.00000
"przełamać",1,1,100.00000
"ruta",1,1,100.00000
"zaportal",1,1,100.00000
"przełożenie",1,1,100.00000
"aktywista",1,1,100.00000
"zapytanie",1,1,100.00000
"konfiguracja",1,1,100.00000
"dzenie",1,1,100.00000
"przeżywać",1,1,100.00000
"przodkinie",1,1,100.00000
"przybliżać",1,1,100.00000
"cechować",1,1,100.00000
"dziawum",1,1,100.00000
"przychylność",1,1,100.00000
"adresowy",1,1,100.00000
"koniunkcja",1,1,100.00000
"przyciąganie",1,1,100.00000
"zarzucić",1,1,100.00000
"zastąpić",1,1,100.00000
"przyczółek",1,1,100.00000
"konkretnie",1,1,100.00000
"cedet",1,1,100.00000
"konkurencja",1,1,100.00000
"działal",1,1,100.00000
"przydługi",1,1,100.00000
"szczery",1,1,100.00000
"zawarliśmy",1,1,100.00000
"cegielnia",1,1,100.00000
"kłopot",1,1,100.00000
"konny",1,1,100.00000
"alicja",1,1,100.00000
"przygotowywaliśmy",1,1,100.00000
"przyja",1,1,100.00000
"konopnicka",1,1,100.00000
"bodaj",1,1,100.00000
"załączyć",1,1,100.00000
"odjeżdżać",1,1,100.00000
"activity",1,1,100.00000
"przyjaźnić",1,1,100.00000
"szczegółowo",1,1,100.00000
"przyjezdny",1,1,100.00000
"przyjemność",1,1,100.00000
"cegła",1,1,100.00000
"działałem",1,1,100.00000
"przyjęliśmy",1,1,100.00000
"przylegać",1,1,100.00000
"odruch",1,1,100.00000
"bodziec",1,1,100.00000
"przylisty",1,1,100.00000
"celebrować",1,1,100.00000
"przynależność",1,1,100.00000
"awantura",1,1,100.00000
"flash",1,1,100.00000
"odradzać",1,1,100.00000
"holender",1,1,100.00000
"zdolność",1,1,100.00000
"zdziwić",1,1,100.00000
"zestawienie",1,1,100.00000
"zeszyt",1,1,100.00000
"emigrant",1,1,100.00000
"średnik",1,1,100.00000
"konsternacja",1,1,100.00000
"szymański",1,1,100.00000
"celej",1,1,100.00000
"konstruktorka",1,1,100.00000
"dziedzic1939",1,1,100.00000
"konstruktywny",1,1,100.00000
"dziedzicrelacji",1,1,100.00000
"przypominać",1,1,100.00000
"szósty",1,1,100.00000
"konsul",1,1,100.00000
"konsultacje",1,1,100.00000
"przysiadać",1,1,100.00000
"konsultacyjny",1,1,100.00000
"przystawka",1,1,100.00000
"przystosowywać",1,1,100.00000
"przystą",1,1,100.00000
"dziejowy",1,1,100.00000
"przyswajalny",1,1,100.00000
"zmierzać",1,1,100.00000
"przyszedłem",1,1,100.00000
"trafiałem",1,1,100.00000
"przytaczać",1,1,100.00000
"przytrafiać",1,1,100.00000
"bielsko",1,1,100.00000
"bar",1,1,100.00000
"przytłaczająco",1,1,100.00000
"przytłoczyć",1,1,100.00000
"transport",1,1,100.00000
"mistało",1,1,100.00000
"chrząknąć",1,1,100.00000
"przywiązywać",1,1,100.00000
"dziemy",1,1,100.00000
"zwać",1,1,100.00000
"trend",1,1,100.00000
"tagowa",1,1,100.00000
"przywykłem",1,1,100.00000
"kontrolować",1,1,100.00000
"tara",1,1,100.00000
"przywłaszczenie",1,1,100.00000
"crowdfunding",1,1,100.00000
"kontrowersyjny",1,1,100.00000
"trznadel",1,1,100.00000
"zziębnięty",1,1,100.00000
"zyskować",1,1,100.00000
"taśmowy",1,1,100.00000
"ówczesny",1,1,100.00000
"przyłączyć",1,1,100.00000
"tualnych",1,1,100.00000
"dziennikarka",1,1,100.00000
"azbest",1,1,100.00000
"próbować",1,1,100.00000
"kontynuowałam",1,1,100.00000
"próg",1,1,100.00000
"tułaczka",1,1,100.00000
"mielibyśmy",1,1,100.00000
"schengen",1,1,100.00000
"psalm",1,1,100.00000
"konwersja",1,1,100.00000
"konłecznym",1,1,100.00000
"psychologia",1,1,100.00000
"koordynacja",1,1,100.00000
"koordynator",1,1,100.00000
"tutoriali",1,1,100.00000
"epizod",1,1,100.00000
"pt.",1,1,100.00000
"uaktualniać",1,1,100.00000
"leontyn",1,1,100.00000
"optical",1,1,100.00000
"bezbronny",1,1,100.00000
"opłakiwać",1,1,100.00000
"teraźniejszy",1,1,100.00000
"ubocze",1,1,100.00000
"publi",1,1,100.00000
"terminowy",1,1,100.00000
"środkowy",1,1,100.00000
"dziesięciolecie",1,1,100.00000
"montaż",1,1,100.00000
"publicznie",1,1,100.00000
"uczęszczać",1,1,100.00000
"koperta",1,1,100.00000
"ałożyciel",1,1,100.00000
"kopiować",1,1,100.00000
"ory",1,1,100.00000
"żołnierski",1,1,100.00000
"świeżo",1,1,100.00000
"threats",1,1,100.00000
"żywność",1,1,100.00000
"żoł",1,1,100.00000
"puls",1,1,100.00000
"koracz",1,1,100.00000
"dziewczęcy",1,1,100.00000
"purtak",1,1,100.00000
"dziewięcioletni",1,1,100.00000
"korekta",1,1,100.00000
"uliczka",1,1,100.00000
"ukrainiec",1,1,100.00000
"sezon",1,1,100.00000
"garnek",1,1,100.00000
"gardło",1,1,100.00000
"sfatygować",1,1,100.00000
"trakcie",1,1,100.00000
"trafnie",1,1,100.00000
"twierdzić",1,1,100.00000
"bezpaństwowiec",1,1,100.00000
"modnie",1,1,100.00000
"tuwim",1,1,100.00000
"monidło",1,1,100.00000
"uciekać",1,1,100.00000
"tografii",1,1,100.00000
"muranoteka",1,1,100.00000
"korona",1,1,100.00000
"udostępzbiorów",1,1,100.00000
"upływać",1,1,100.00000
"czaić",1,1,100.00000
"usunęliśmy",1,1,100.00000
"bezpretensjonalny",1,1,100.00000
"nadużywać",1,1,100.00000
"czarny",1,1,100.00000
"uśmiechać",1,1,100.00000
"nadrzędny",1,1,100.00000
"użytek",1,1,100.00000
"użyteczność",1,1,100.00000
"wahać",1,1,100.00000
"toczyć",1,1,100.00000
"naruszyć",1,1,100.00000
"narratologicznych",1,1,100.00000
"natrafiłam",1,1,100.00000
"narracyjno-biograficznym",1,1,100.00000
"nawiązywałem",1,1,100.00000
"wieczór",1,1,100.00000
"wielomiesięczny",1,1,100.00000
"warszawianka",1,1,100.00000
"koronis",1,1,100.00000
"will",1,1,100.00000
"czyn",1,1,100.00000
"pyłek",1,1,100.00000
"uniwersalnie",1,1,100.00000
"myśleć",1,1,100.00000
"wołowiec",1,1,100.00000
"czytelność",1,1,100.00000
"narodzić",1,1,100.00000
"grybowianka",1,1,100.00000
"abonent",1,1,100.00000
"grzech",1,1,100.00000
"wszyst",1,1,100.00000
"nierską",1,1,100.00000
"wydruk",1,1,100.00000
"niespodzianka",1,1,100.00000
"niematerial",1,1,100.00000
"niewiarygodny",1,1,100.00000
"biolog",1,1,100.00000
"wyposażenie",1,1,100.00000
"nietuzinkowy",1,1,100.00000
"nieśmiertelność",1,1,100.00000
"wysokość",1,1,100.00000
"głogozbiorów",1,1,100.00000
"miałbym",1,1,100.00000
"definicyjny",1,1,100.00000
"biurowy",1,1,100.00000
"zaczerpnąć",1,1,100.00000
"non",1,1,100.00000
"obcować",1,1,100.00000
"blank",1,1,100.00000
"bit",1,1,100.00000
"obrazek",1,1,100.00000
"herstoryczny",1,1,100.00000
"uprawnić",1,1,100.00000
"pójście",1,1,100.00000
"oblicze",1,1,100.00000
"pół",1,1,100.00000
"korycka",1,1,100.00000
"półnagi",1,1,100.00000
"zapał",1,1,100.00000
"wyznaczyliśmy",1,1,100.00000
"odbiorczy",1,1,100.00000
"zarządzić",1,1,100.00000
"deponować",1,1,100.00000
"oddzielać",1,1,100.00000
"deprecjonować",1,1,100.00000
"odgórnie",1,1,100.00000
"zareagować",1,1,100.00000
"zbawiać",1,1,100.00000
"arcie",1,1,100.00000
"północny",1,1,100.00000
"zdecydowanie",1,1,100.00000
"bogato",1,1,100.00000
"dzin",1,1,100.00000
"mąż",1,1,100.00000
"urzędowość",1,1,100.00000
"gdybyśmy",1,1,100.00000
"korzystny",1,1,100.00000
"nabieraliśmy",1,1,100.00000
"utarty",1,1,100.00000
"chodnik",1,1,100.00000
"pęd",1,1,100.00000
"siostrzatam",1,1,100.00000
"kosior",1,1,100.00000
"płacz",1,1,100.00000
"dziura",1,1,100.00000
"płasko",1,1,100.00000
"dziwa",1,1,100.00000
"usłyszeć",1,1,100.00000
"kosmos",1,1,100.00000
"skarga",1,1,100.00000
"nadzorować",1,1,100.00000
"skarpa",1,1,100.00000
"uwiecznić",1,1,100.00000
"cerata",1,1,100.00000
"nagrałem",1,1,100.00000
"dziła",1,1,100.00000
"uwzględnienie",1,1,100.00000
"ski",1,1,100.00000
"skierować",1,1,100.00000
"uzdolnić",1,1,100.00000
"uzasadnić",1,1,100.00000
"koszulka",1,1,100.00000
"nagłówek",1,1,100.00000
"skomponować",1,1,100.00000
"ułożenie",1,1,100.00000
"geometria",1,1,100.00000
"kota",1,1,100.00000
"vat",1,1,100.00000
"nakierować",1,1,100.00000
"link",1,1,100.00000
"namacalny",1,1,100.00000
"nalnych",1,1,100.00000
"gestia",1,1,100.00000
"namierzyć",1,1,100.00000
"kowalczyk",1,1,100.00000
"dzą",1,1,100.00000
"skrótowy",1,1,100.00000
"dzący",1,1,100.00000
"napisałyśmy",1,1,100.00000
"walka",1,1,100.00000
"kowalski_jan_001",1,1,100.00000
"war",1,1,100.00000
"składowa",1,1,100.00000
"składowy",1,1,100.00000
"warstwa",1,1,100.00000
"kowie",1,1,100.00000
"qr",1,1,100.00000
"dół",1,1,100.00000
"literówka",1,1,100.00000
"wayback",1,1,100.00000
"cezary",1,1,100.00000
"narzędziowy",1,1,100.00000
"dąb",1,1,100.00000
"quinkenstein",1,1,100.00000
"dąbie",1,1,100.00000
"czternasty",1,1,100.00000
"webber",1,1,100.00000
"wenecja",1,1,100.00000
"socjologiczny",1,1,100.00000
"wewnętrznostoczniowy",1,1,100.00000
"ra3",1,1,100.00000
"ewangelicki",1,1,100.00000
"rach",1,1,100.00000
"końcowy",1,1,100.00000
"dążyłam",1,1,100.00000
"natłok",1,1,100.00000
"czwartek",1,1,100.00000
"dążyłyśmy",1,1,100.00000
"czyj",1,1,100.00000
"wielopoziomowy",1,1,100.00000
"gotowany",1,1,100.00000
"wierny",1,1,100.00000
"kożuch",1,1,100.00000
"wielość",1,1,100.00000
"wieża",1,1,100.00000
"radykalnie",1,1,100.00000
"specyficzny",1,1,100.00000
"goś-wilga",1,1,100.00000
"rafał",1,1,100.00000
"nek",1,1,100.00000
"wirtualny",1,1,100.00000
"kradzież",1,1,100.00000
"character",1,1,100.00000
"krajewski",1,1,100.00000
"wizualizacja",1,1,100.00000
"krajeńskiego",1,1,100.00000
"ranny",1,1,100.00000
"witać",1,1,100.00000
"raptownie",1,1,100.00000
"długoletni",1,1,100.00000
"charakterystyczną",1,1,100.00000
"więzy",1,1,100.00000
"ratowniczy",1,1,100.00000
"niarek",1,1,100.00000
"spootrzymał",1,1,100.00000
"długotrwały",1,1,100.00000
"krakowski",1,1,100.00000
"re",1,1,100.00000
"kraniec",1,1,100.00000
"reagować",1,1,100.00000
"wlepka",1,1,100.00000
"spot",1,1,100.00000
"real",1,1,100.00000
"realizator",1,1,100.00000
"spotykałyśmy",1,1,100.00000
"realizowaliśmy",1,1,100.00000
"społecz",1,1,100.00000
"niedoskonały",1,1,100.00000
"rebeliński",1,1,100.00000
"realny",1,1,100.00000
"rec",1,1,100.00000
"czytnik",1,1,100.00000
"kratka",1,1,100.00000
"recenzja",1,1,100.00000
"recognition",1,1,100.00000
"wróciłem",1,1,100.00000
"społecznica",1,1,100.00000
"wschodni",1,1,100.00000
"red.",1,1,100.00000
"dżinsy",1,1,100.00000
"wskaźnik",1,1,100.00000
"wspomniałem",1,1,100.00000
"e-book",1,1,100.00000
"kres",1,1,100.00000
"czytelniczy",1,1,100.00000
"chata",1,1,100.00000
"badacz",1,1,100.00000
"niemczyk",1,1,100.00000
"krewna",1,1,100.00000
"spożywać",1,1,100.00000
"krewny",1,1,100.00000
"krieger",1,1,100.00000
"chałka",1,1,100.00000
"krnąbrny",1,1,100.00000
"luź",1,1,100.00000
"regionalnagrupabarw.pl",1,1,100.00000
"regionalizm",1,1,100.00000
"grozić",1,1,100.00000
"wtrącać",1,1,100.00000
"regulacja",1,1,100.00000
"regularny",1,1,100.00000
"regulować",1,1,100.00000
"reinhardt",1,1,100.00000
"kronikarstwo",1,1,100.00000
"ebaty",1,1,100.00000
"wyborcza.pl",1,1,100.00000
"krosno",1,1,100.00000
"rejtan",1,1,100.00000
"niepokój",1,1,100.00000
"wybierałem",1,1,100.00000
"faktycznie",1,1,100.00000
"spór",1,1,100.00000
"wyburzeniami",1,1,100.00000
"spędziłam",1,1,100.00000
"rekonstrukcja",1,1,100.00000
"nieprawidłowo",1,1,100.00000
"wyciągać",1,1,100.00000
"wycofać",1,1,100.00000
"wyczulić",1,1,100.00000
"relaks",1,1,100.00000
"sta",1,1,100.00000
"wydźwięk",1,1,100.00000
"kruchość",1,1,100.00000
"religia",1,1,100.00000
"fantasy",1,1,100.00000
"niesamowity",1,1,100.00000
"ciąża",1,1,100.00000
"grzybowska",1,1,100.00000
"wygnaniec",1,1,100.00000
"reminiscencja",1,1,100.00000
"macierzyństwo",1,1,100.00000
"farfurnia",1,1,100.00000
"wykonałby",1,1,100.00000
"gulaminie",1,1,100.00000
"staranność",1,1,100.00000
"reportażowy",1,1,100.00000
"reporterski",1,1,100.00000
"wykrywać",1,1,100.00000
"krytycyzm",1,1,100.00000
"repozytorium",1,1,100.00000
"reprezentacja",1,1,100.00000
"kryzys",1,1,100.00000
"gwarny",1,1,100.00000
"cję",1,1,100.00000
"reprodukcja",1,1,100.00000
"mailowo",1,1,100.00000
"górki",1,1,100.00000
"wynalazek",1,1,100.00000
"edwin",1,1,100.00000
"darzyć",1,1,100.00000
"chcielibyśmy",1,1,100.00000
"stawić",1,1,100.00000
"wyrosnąć",1,1,100.00000
"resowała",1,1,100.00000
"restauracja",1,1,100.00000
"nieznaczący",1,1,100.00000
"wysnuwać",1,1,100.00000
"mająt",1,1,100.00000
"chcieliśmy",1,1,100.00000
"makatka",1,1,100.00000
"król",1,1,100.00000
"rewir",1,1,100.00000
"stii",1,1,100.00000
"stie",1,1,100.00000
"makowska",1,1,100.00000
"głośny",1,1,100.00000
"niszczyć",1,1,100.00000
"efektywność",1,1,100.00000
"nizuje",1,1,100.00000
"storii",1,1,100.00000
"reżyser",1,1,100.00000
"storytellingowe",1,1,100.00000
"rh",1,1,100.00000
"riałami",1,1,100.00000
"niedzielny",1,1,100.00000
"stajnia",1,1,100.00000
"riałów",1,1,100.00000
"storytellingu",1,1,100.00000
"stowamieszkańcach",1,1,100.00000
"kręty",1,1,100.00000
"stowacodzienności",1,1,100.00000
"ricoeur",1,1,100.00000
"a4",1,1,100.00000
"nobilitować",1,1,100.00000
"książ",1,1,100.00000
"wędrować",1,1,100.00000
"robert",1,1,100.00000
"ro",1,1,100.00000
"książkiewicz",1,1,100.00000
"robotniczy",1,1,100.00000
"notre",1,1,100.00000
"xix-wieczną",1,1,100.00000
"egz",1,1,100.00000
"egzekucja",1,1,100.00000
"bić",1,1,100.00000
"nością",1,1,100.00000
"za1",1,1,100.00000
"roić",1,1,100.00000
"roku4",1,1,100.00000
"fiami",1,1,100.00000
"egzystencjalny",1,1,100.00000
"role",1,1,100.00000
"roland",1,1,100.00000
"zabudowa",1,1,100.00000
"otoczyć",1,1,100.00000
"hańba",1,1,100.00000
"zachodni",1,1,100.00000
"kuba",1,1,100.00000
"zacięcie",1,1,100.00000
"zacierać",1,1,100.00000
"stworzyłam",1,1,100.00000
"zadowolony",1,1,100.00000
"styk",1,1,100.00000
"stykać",1,1,100.00000
"rosja",1,1,100.00000
"ekipa",1,1,100.00000
"dekker",1,1,100.00000
"kujawa",1,1,100.00000
"roz",1,1,100.00000
"rozbieżność",1,1,100.00000
"rozbijać",1,1,100.00000
"numeracja",1,1,100.00000
"obok",1,1,100.00000
"rozbiórka",1,1,100.00000
"herstorycznych",1,1,100.00000
"zakłócenie",1,1,100.00000
"rozbudowywać",1,1,100.00000
"rozciągać",1,1,100.00000
"oznaczyć",1,1,100.00000
"blioteki",1,1,100.00000
"mate",1,1,100.00000
"zaliczać",1,1,100.00000
