"corpus","user/mw0000/archiwa_spoleczne"
"subcorpus","###M475432996817978613###"
Item,Frequency,DOCF,Relative DOCF
"kontynent",0,0,0.00000
"dziennikarka",0,0,0.00000
"przyświecać",0,0,0.00000
"présente",0,0,0.00000
"dziennikarski",0,0,0.00000
"cenić",0,0,0.00000
"próbka",0,0,0.00000
"próbowaliśmy",0,0,0.00000
"dziennikarstwo",0,0,0.00000
"próbowałam",0,0,0.00000
"próg",0,0,0.00000
"kontynuowałam",0,0,0.00000
"cenna",0,0,0.00000
"azja",0,0,0.00000
"ap-ów",0,0,0.00000
"konwencjonalny",0,0,0.00000
"konwersacja",0,0,0.00000
"dziennikowy",0,0,0.00000
"konwersatorium",0,0,0.00000
"konwersatoryjny",0,0,0.00000
"dzienniku25",0,0,0.00000
"cennik",0,0,0.00000
"ps.",0,0,0.00000
"konwertyta",0,0,0.00000
"konwersja",0,0,0.00000
"psota",0,0,0.00000
"konwulsja",0,0,0.00000
"dzierżawa",0,0,0.00000
"dzienny",0,0,0.00000
"azjatycki",0,0,0.00000
"konłecznym",0,0,0.00000
"psychiczny",0,0,0.00000
"dzierżawca",0,0,0.00000
"psychologia",0,0,0.00000
"koordynacja",0,0,0.00000
"dzierżawić",0,0,0.00000
"cenowy",0,0,0.00000
"psz",0,0,0.00000
"pszenica",0,0,0.00000
"dziesiątek",0,0,0.00000
"ptasi",0,0,0.00000
"kopa",0,0,0.00000
"dziesiątka",0,0,0.00000
"center",0,0,0.00000
"azotanocelulozowe",0,0,0.00000
"ap.gov.pl",0,0,0.00000
"aktywnie",0,0,0.00000
"adressent",0,0,0.00000
"pth",0,0,0.00000
"kopalnia",0,0,0.00000
"kopacka",0,0,0.00000
"kopalniaignacy.pl",0,0,0.00000
"kopać",0,0,0.00000
"dziesiąty",0,0,0.00000
"dziesiątki",0,0,0.00000
"kopcić",0,0,0.00000
"kopernik",0,0,0.00000
"dziesięciolecie",0,0,0.00000
"kopernika",0,0,0.00000
"kopernikański",0,0,0.00000
"dziesięcioletni",0,0,0.00000
"centrala",0,0,0.00000
"centers",0,0,0.00000
"koperta",0,0,0.00000
"kopeć",0,0,0.00000
"dziesiętny",0,0,0.00000
"publikacyjny",0,0,0.00000
"publikowane",0,0,0.00000
"kopiariusz",0,0,0.00000
"centralizacja",0,0,0.00000
"kopiec",0,0,0.00000
"kopii",0,0,0.00000
"dziewczyna",0,0,0.00000
"pudełko",0,0,0.00000
"kopista",0,0,0.00000
"dziewczynka",0,0,0.00000
"centralnie",0,0,0.00000
"ałożyciel",0,0,0.00000
"ałg",0,0,0.00000
"pukiel",0,0,0.00000
"kor",0,0,0.00000
"kopiński",0,0,0.00000
"koracz",0,0,0.00000
"koralik",0,0,0.00000
"dziewczęcy",0,0,0.00000
"dziewczę",0,0,0.00000
"purtak",0,0,0.00000
"kordas",0,0,0.00000
"korczyński",0,0,0.00000
"kordys",0,0,0.00000
"korekcja",0,0,0.00000
"dziewięcioletni",0,0,0.00000
"dziewiarstwo",0,0,0.00000
"centre",0,0,0.00000
"korekta",0,0,0.00000
"korelacja",0,0,0.00000
"dziewięcioosobowa",0,0,0.00000
"korespondencja",0,0,0.00000
"korespondencji35",0,0,0.00000
"dziewiętnasta",0,0,0.00000
"centres",0,0,0.00000
"korespondencyjny",0,0,0.00000
"korespondent",0,0,0.00000
"dziewiętnastowieczny",0,0,0.00000
"pw.",0,0,0.00000
"kornałowicach",0,0,0.00000
"dziewiętnasty",0,0,0.00000
"centric",0,0,0.00000
"ażeby",0,0,0.00000
"aparat",0,0,0.00000
"ap1",0,0,0.00000
"pwn",0,0,0.00000
"korona",0,0,0.00000
"kornałowice",0,0,0.00000
"koronawirusa",0,0,0.00000
"koronczarka",0,0,0.00000
"dziewięćdziesiąty",0,0,0.00000
"dziewięć",0,0,0.00000
"koronczarstwo",0,0,0.00000
"koronis",0,0,0.00000
"dziewięćdziesiątych46",0,0,0.00000
"koronny",0,0,0.00000
"korowaj",0,0,0.00000
"dzieła",0,0,0.00000
"centrów",0,0,0.00000
"b",0,0,0.00000
"korowód",0,0,0.00000
"korporacja",0,0,0.00000
"dzieło",0,0,0.00000
"pzpr46",0,0,0.00000
"korporacyjny",0,0,0.00000
"korporacje93",0,0,0.00000
"centuries",0,0,0.00000
"korpus",0,0,0.00000
"korpusowy",0,0,0.00000
"dzik",0,0,0.00000
"korycka",0,0,0.00000
"korygować",0,0,0.00000
"dziki",0,0,0.00000
"centymetr",0,0,0.00000
"b-2",0,0,0.00000
"aparatura",0,0,0.00000
"korytarz",0,0,0.00000
"półprodukt",0,0,0.00000
"dzin",0,0,0.00000
"półprofesjonalny",0,0,0.00000
"korzkiew",0,0,0.00000
"dzinnej",0,0,0.00000
"centymetrowy",0,0,0.00000
"półrocznik",0,0,0.00000
"półstacjonarnej",0,0,0.00000
"korzystałem",0,0,0.00000
"korzystny",0,0,0.00000
"korzyść",0,0,0.00000
"dzisiejsze",0,0,0.00000
"cenzura",0,0,0.00000
"b-5",0,0,0.00000
"późny",0,0,0.00000
"kosek",0,0,0.00000
"kos",0,0,0.00000
"koseski",0,0,0.00000
"koseskiego",0,0,0.00000
"dziuban",0,0,0.00000
"cenzurować",0,0,0.00000
"kosior",0,0,0.00000
"kosić",0,0,0.00000
"dziura",0,0,0.00000
"kosmetyczny",0,0,0.00000
"kosmetyk",0,0,0.00000
"dziwa",0,0,0.00000
"cepelia",0,0,0.00000
"b-50",0,0,0.00000
"apatyczny",0,0,0.00000
"aktywność9",0,0,0.00000
"adrian",0,0,0.00000
"acja",0,0,0.00000
"absolwencki",0,0,0.00000
"absolutorium",0,0,0.00000
"płaszczyzna",0,0,0.00000
"kosmopolityzm",0,0,0.00000
"kosmiczny",0,0,0.00000
"kosmos",0,0,0.00000
"kossakowski",0,0,0.00000
"dziwny",0,0,0.00000
"dziwić",0,0,0.00000
"kosteczki11",0,0,0.00000
"kostera",0,0,0.00000
"dziób",0,0,0.00000
"płot",0,0,0.00000
"kostka",0,0,0.00000
"kostium",0,0,0.00000
"ceramika",0,0,0.00000
"cera",0,0,0.00000
"płyn",0,0,0.00000
"kosz",0,0,0.00000
"kosyl",0,0,0.00000
"koszalin",0,0,0.00000
"koszary",0,0,0.00000
"dziła",0,0,0.00000
"cerata",0,0,0.00000
"pływać",0,0,0.00000
"kosztochłonne",0,0,0.00000
"koszt",0,0,0.00000
"kosztować",0,0,0.00000
"kosztowny",0,0,0.00000
"dzlh2juxsd",0,0,0.00000
"ceremonie",0,0,0.00000
"b.r.",0,0,0.00000
"b.",0,0,0.00000
"qd",0,0,0.00000
"koszulka",0,0,0.00000
"dzlhrgelwndqdsdslhu",0,0,0.00000
"koszutski",0,0,0.00000
"koszutskiego",0,0,0.00000
"dzlhsu",0,0,0.00000
"cerkiew",0,0,0.00000
"koszyczek",0,0,0.00000
"koszyk",0,0,0.00000
"dzlhudmćfdfkrfkolnguxnduvnllrgz",0,0,0.00000
"koszykowy",0,0,0.00000
"qdsu",0,0,0.00000
"dzlhudmćfdsodndw",0,0,0.00000
"cerkiewny",0,0,0.00000
"b3",0,0,0.00000
"kot",0,0,0.00000
"kota",0,0,0.00000
"dzlhudmćfh",0,0,0.00000
"kotara",0,0,0.00000
"kotlarz",0,0,0.00000
"dzonego",0,0,0.00000
"certowicz",0,0,0.00000
"kotnis-górka",0,0,0.00000
"kotłownia",0,0,0.00000
"dzwonek",0,0,0.00000
"qhnurorj",0,0,0.00000
"kowalczuk",0,0,0.00000
"dzwonić",0,0,0.00000
"certyfikat",0,0,0.00000
"b3r-ii",0,0,0.00000
"apel02",0,0,0.00000
"apel",0,0,0.00000
"qiom3mavg6",0,0,0.00000
"kowalewska",0,0,0.00000
"kowalczyk",0,0,0.00000
"kowalik",0,0,0.00000
"kowalny",0,0,0.00000
"dzą",0,0,0.00000
"dzwonnica",0,0,0.00000
"kowalska",0,0,0.00000
"kowalski",0,0,0.00000
"dzący",0,0,0.00000
"kowalski_jan",0,0,0.00000
"kowalski_jan_001",0,0,0.00000
"dânrzvnld",0,0,0.00000
"cesarski",0,0,0.00000
"ces",0,0,0.00000
"kowalski_jan_nagranie",0,0,0.00000
"kowalski_jan_zdjecia_archiwalne",0,0,0.00000
"dâćf",0,0,0.00000
"kowalski_jan_zdjecia_wspolczesne",0,0,0.00000
"kowalstwo",0,0,0.00000
"décrite",0,0,0.00000
"cesarstwo",0,0,0.00000
"kować",0,0,0.00000
"kowie",0,0,0.00000
"dóbr",0,0,0.00000
"kows",0,0,0.00000
"kowski",0,0,0.00000
"dów",0,0,0.00000
"cesarz",0,0,0.00000
"b3w-spo",0,0,0.00000
"b3w",0,0,0.00000
"qrğý",0,0,0.00000
"koza",0,0,0.00000
"kowy",0,0,0.00000
"kozak",0,0,0.00000
"kozakiewicz",0,0,0.00000
"düsseldorf",0,0,0.00000
"cette",0,0,0.00000
"kozdroja",0,0,0.00000
"kozik",0,0,0.00000
"düsseldorfu",0,0,0.00000
"kozioł",0,0,0.00000
"kozłowska",0,0,0.00000
"dąb",0,0,0.00000
"cezary",0,0,0.00000
"baba",0,0,0.00000
"kozłowski",0,0,0.00000
"koładkiewicz",0,0,0.00000
"dąbie",0,0,0.00000
"kołchoz",0,0,0.00000
"kołchozowy",0,0,0.00000
"dąbkowski",0,0,0.00000
"cezura",0,0,0.00000
"kołchoźnica",0,0,0.00000
"kołnierz",0,0,0.00000
"dąbrowska",0,0,0.00000
"r",0,0,0.00000
"kołodziej",0,0,0.00000
"dąbrowski",0,0,0.00000
"ch.",0,0,0.00000
"babcia",0,0,0.00000
"apelować",0,0,0.00000
"apelacja",0,0,0.00000
"aktywować",0,0,0.00000
"r-6",0,0,0.00000
"kołodziejska",0,0,0.00000
"kołodziejczyk",0,0,0.00000
"kołowrockiego",0,0,0.00000
"kołyma",0,0,0.00000
"dążenie",0,0,0.00000
"dąbrowski14",0,0,0.00000
"kołłątaj",0,0,0.00000
"koń",0,0,0.00000
"dążyć",0,0,0.00000
"końcowy",0,0,0.00000
"kończal",0,0,0.00000
"dążyłam",0,0,0.00000
"chadaj",0,0,0.00000
"cha12",0,0,0.00000
"kończyć",0,0,0.00000
"końcówka",0,0,0.00000
"dążyłyśmy",0,0,0.00000
"kościałkowski",0,0,0.00000
"kościelniak",0,0,0.00000
"dębica",0,0,0.00000
"challenges",0,0,0.00000
"kościelny",0,0,0.00000
"kościelnymi38",0,0,0.00000
"dębiec",0,0,0.00000
"kościerski",0,0,0.00000
"kościerzyn",0,0,0.00000
"dębiński",0,0,0.00000
"chance",0,0,0.00000
"babinka",0,0,0.00000
"babina",0,0,0.00000
"kościuszko",0,0,0.00000
"kościół",0,0,0.00000
"dębowska",0,0,0.00000
"kościółek",0,0,0.00000
"koźmiński",0,0,0.00000
"dębski",0,0,0.00000
"channel",0,0,0.00000
"kożuch",0,0,0.00000
"koзак",0,0,0.00000
"dłoń",0,0,0.00000
"kp",0,0,0.00000
"kpp",0,0,0.00000
"dłubak",0,0,0.00000
"chaos",0,0,0.00000
"babka",0,0,0.00000
"kprm",0,0,0.00000
"kps",0,0,0.00000
"dłubnia",0,0,0.00000
"radziwiłł",0,0,0.00000
"kpzr",0,0,0.00000
"kpt.",0,0,0.00000
"chaotyczny",0,0,0.00000
"kr",0,0,0.00000
"kra",0,0,0.00000
"długo",0,0,0.00000
"kradzież",0,0,0.00000
"kraj",0,0,0.00000
"długodystansowy",0,0,0.00000
"character",0,0,0.00000
"babojć",0,0,0.00000
"api",0,0,0.00000
"apelowałem",0,0,0.00000
"rama",0,0,0.00000
"krajewski",0,0,0.00000
"kraj4",0,0,0.00000
"randka",0,0,0.00000
"krajeńskiego",0,0,0.00000
"długofalowy",0,0,0.00000
"długofalowo",0,0,0.00000
"ranny",0,0,0.00000
"raport",0,0,0.00000
"krajobraz",0,0,0.00000
"krajoznawczy",0,0,0.00000
"krak",0,0,0.00000
"długopis",0,0,0.00000
"długoletni",0,0,0.00000
"charakterny",0,0,0.00000
"ras",0,0,0.00000
"krakowcu",0,0,0.00000
"krakow.pl",0,0,0.00000
"raszyn",0,0,0.00000
"krakowianka",0,0,0.00000
"długoterminowy",0,0,0.00000
"długosz",0,0,0.00000
"krakowie-dąbie",0,0,0.00000
"krakowie18",0,0,0.00000
"długotrwale",0,0,0.00000
"krakowie22",0,0,0.00000
"krakowska",0,0,0.00000
"długotrwały",0,0,0.00000
"charakterystyczną",0,0,0.00000
"background",0,0,0.00000
"bachulski",0,0,0.00000
"rchiwum",0,0,0.00000
"rckp",0,0,0.00000
"rc",0,0,0.00000
"kraków-michałowice",0,0,0.00000
"kraniec",0,0,0.00000
"długość",0,0,0.00000
"długowieczność",0,0,0.00000
"krasiczyn",0,0,0.00000
"krasnodebscy.com.pl",0,0,0.00000
"dłuski",0,0,0.00000
"krasnodębska",0,0,0.00000
"krasnodębski",0,0,0.00000
"dźwig",0,0,0.00000
"charakteryzować",0,0,0.00000
"charakterystyka",0,0,0.00000
"krasnogrudy",0,0,0.00000
"krasnogrudzie",0,0,0.00000
"dźwigać",0,0,0.00000
"krasnogrudę",0,0,0.00000
"krasnowolski",0,0,0.00000
"dźwignąć",0,0,0.00000
"charków",0,0,0.00000
"krassowska",0,0,0.00000
"kraszewski",0,0,0.00000
"dźwięczny",0,0,0.00000
"rebeliński",0,0,0.00000
"krausego",0,0,0.00000
"kratka",0,0,0.00000
"charles",0,0,0.00000
"baczny",0,0,0.00000
"backup",0,0,0.00000
"akumulator",0,0,0.00000
"akumulacja",0,0,0.00000
"advance",0,0,0.00000
"krawat",0,0,0.00000
"krawczuk",0,0,0.00000
"dźwiękowe",0,0,0.00000
"krawędź",0,0,0.00000
"krańcowe",0,0,0.00000
"dźwiękowy",0,0,0.00000
"charytatywnie",0,0,0.00000
"krańcowy",0,0,0.00000
"kreacja",0,0,0.00000
"dżbik-kluge",0,0,0.00000
"kreator",0,0,0.00000
"kreatywność",0,0,0.00000
"dżentelmen",0,0,0.00000
"charytatywny",0,0,0.00000
"baczyć",0,0,0.00000
"kreatywny",0,0,0.00000
"kredens",0,0,0.00000
"dżinsy",0,0,0.00000
"kredka",0,0,0.00000
"kredyt",0,0,0.00000
"e",0,0,0.00000
"charyzmatyczny",0,0,0.00000
"kremacja",0,0,0.00000
"kreować",0,0,0.00000
"e-book",0,0,0.00000
"kres",0,0,0.00000
"kresa",0,0,0.00000
"e-booki",0,0,0.00000
"chat",0,0,0.00000
"baczyńska",0,0,0.00000
"aplis",0,0,0.00000
"references",0,0,0.00000
"kresowy",0,0,0.00000
"kreska",0,0,0.00000
"kresy",0,0,0.00000
"kretnych",0,0,0.00000
"e-learningowe",0,0,0.00000
"e-kiosk.pl",0,0,0.00000
"kreuz",0,0,0.00000
"krew",0,0,0.00000
"e-learningowej31",0,0,0.00000
"krewna",0,0,0.00000
"krewny",0,0,0.00000
"e-learningową",0,0,0.00000
"chateau",0,0,0.00000
"chata",0,0,0.00000
"regały",0,0,0.00000
"kristina",0,0,0.00000
"krieger",0,0,0.00000
"krm",0,0,0.00000
"krnąbrny",0,0,0.00000
"e-mailowy",0,0,0.00000
"chałka",0,0,0.00000
"krochmal",0,0,0.00000
"regionalizm",0,0,0.00000
"e-prasa",0,0,0.00000
"krokowska",0,0,0.00000
"kromer",0,0,0.00000
"e.",0,0,0.00000
"chałupa",0,0,0.00000
"badacz19",0,0,0.00000
"apolityczny",0,0,0.00000
"akurat",0,0,0.00000
"kromka",0,0,0.00000
"kromp",0,0,0.00000
"e.w.",0,0,0.00000
"regulamin",0,0,0.00000
"kronika-od-2010-roku",0,0,0.00000
"e2",0,0,0.00000
"chałwowy",0,0,0.00000
"kronikarka",0,0,0.00000
"kronikarski",0,0,0.00000
"eastside",0,0,0.00000
"kronikarstwo",0,0,0.00000
"kronikarz",0,0,0.00000
"ebaty",0,0,0.00000
"chciałaby",0,0,0.00000
"badaczem-akademikiem",0,0,0.00000
"rejestracyjny",0,0,0.00000
"kropla",0,0,0.00000
"kropka",0,0,0.00000
"kroscon",0,0,0.00000
"krosno",0,0,0.00000
"ec1",0,0,0.00000
"ebib",0,0,0.00000
"krowa",0,0,0.00000
"krościenko",0,0,0.00000
"ecclesiastica",0,0,0.00000
"krościenku7",0,0,0.00000
"krośnianin",0,0,0.00000
"echo",0,0,0.00000
"chciałabyś",0,0,0.00000
"chciałabym",0,0,0.00000
"aporetyczny",0,0,0.00000
"krośnianka",0,0,0.00000
"krośnieński",0,0,0.00000
"ects",0,0,0.00000
"krośnieńskie",0,0,0.00000
"krośnikarskie",0,0,0.00000
"eczne.pl",0,0,0.00000
"chciałam",0,0,0.00000
"krośnikarze",0,0,0.00000
"krośnikarzem",0,0,0.00000
"ed.",0,0,0.00000
"krośnikarzom",0,0,0.00000
"krośnikarzy",0,0,0.00000
"edgdzf",0,0,0.00000
"chciałby",0,0,0.00000
"badaczy-archiwistów",0,0,0.00000
"krośno",0,0,0.00000
"krpċwrzvnlhm",0,0,0.00000
"edge",0,0,0.00000
"krpċwrzvnlhm3rohvlhnrelhwdqd",0,0,0.00000
"krs",0,0,0.00000
"edgxoodmhy",0,0,0.00000
"chciałbym",0,0,0.00000
"kruchość",0,0,0.00000
"kruchy",0,0,0.00000
"edith",0,0,0.00000
"krucjata",0,0,0.00000
"kruk",0,0,0.00000
"editors",0,0,0.00000
"chciałbyś",0,0,0.00000
"badania139",0,0,0.00000
"apostoles",0,0,0.00000
"akwarela",0,0,0.00000
"adwokat",0,0,0.00000
"krupiński",0,0,0.00000
"krupowa",0,0,0.00000
"edmund",0,0,0.00000
"kruszyńska",0,0,0.00000
"krym",0,0,0.00000
"edrvye",0,0,0.00000
"chciałem",0,0,0.00000
"kryminalny",0,0,0.00000
"krypta",0,0,0.00000
"edu",0,0,0.00000
"kryptonim",0,0,0.00000
"kryspin",0,0,0.00000
"education",0,0,0.00000
"chciałoby",0,0,0.00000
"badania38",0,0,0.00000
"krystek",0,0,0.00000
"krystian",0,0,0.00000
"educational",0,0,0.00000
"krystyn",0,0,0.00000
"krystyna",0,0,0.00000
"educatione",0,0,0.00000
"chciałyby",0,0,0.00000
"kryształ",0,0,0.00000
"kryterium",0,0,0.00000
"edug",0,0,0.00000
"reporterka",0,0,0.00000
"krytycznie",0,0,0.00000
"krytycyzm",0,0,0.00000
"chciałybyśmy",0,0,0.00000
"badania4",0,0,0.00000
"apostolic",0,0,0.00000
"represja",0,0,0.00000
"krytyk",0,0,0.00000
"edukacja.nid.pl",0,0,0.00000
"krytyka",0,0,0.00000
"kryzys",0,0,0.00000
"edukacyjno-integracyjnym",0,0,0.00000
"chciałyśmy",0,0,0.00000
"kryzysowy",0,0,0.00000
"kryć",0,0,0.00000
"edukacyjny",0,0,0.00000
"krzak",0,0,0.00000
"krzanicki",0,0,0.00000
"edukatorów",0,0,0.00000
"chcieliby",0,0,0.00000
"badania58",0,0,0.00000
"republika",0,0,0.00000
"krzepicki",0,0,0.00000
"krzemieniec",0,0,0.00000
"rerum",0,0,0.00000
"krzew",0,0,0.00000
"krzesło",0,0,0.00000
"chcielibyście",0,0,0.00000
"krzewić",0,0,0.00000
"krzewska",0,0,0.00000
"edwin",0,0,0.00000
"krzykawska",0,0,0.00000
"krzyszowski",0,0,0.00000
"edxī",0,0,0.00000
"chcielibyśmy",0,0,0.00000
"badania78",0,0,0.00000
"apostolski",0,0,0.00000
"akz",0,0,0.00000
"respektować",0,0,0.00000
"ressources",0,0,0.00000
"krzysztofa",0,0,0.00000
"restrykcyjny",0,0,0.00000
"krzywdzić",0,0,0.00000
"krzywcza",0,0,0.00000
"edycję",0,0,0.00000
"resztka",0,0,0.00000
"krzyżanowski",0,0,0.00000
"krzyż",0,0,0.00000
"krzyże",0,0,0.00000
"krzyżowa",0,0,0.00000
"edytor",0,0,0.00000
"edyta",0,0,0.00000
"chcieliśmy",0,0,0.00000
"krzyżować",0,0,0.00000
"krzyżowy",0,0,0.00000
"edytorski",0,0,0.00000
"krój",0,0,0.00000
"król",0,0,0.00000
"edytować",0,0,0.00000
"chcący",0,0,0.00000
"królestwie9",0,0,0.00000
"królestwo",0,0,0.00000
"edμ",0,0,0.00000
"rewizyjny",0,0,0.00000
"królewski",0,0,0.00000
"królewska",0,0,0.00000
"check",0,0,0.00000
"badanie-mediapanel",0,0,0.00000
"appelt",0,0,0.00000
"królewskie",0,0,0.00000
"królikowski",0,0,0.00000
"efektywnie",0,0,0.00000
"królować",0,0,0.00000
"krótki",0,0,0.00000
"efektywność",0,0,0.00000
"checking",0,0,0.00000
"krótko",0,0,0.00000
"krótkometrażowy",0,0,0.00000
"efektywny",0,0,0.00000
"reżim",0,0,0.00000
"krótkotrwały",0,0,0.00000
"krótkotrwale",0,0,0.00000
"checklist",0,0,0.00000
"badanie150",0,0,0.00000
"krąg",0,0,0.00000
"rgelwndqdsdslhu",0,0,0.00000
"efemeryczny",0,0,0.00000
"kręg",0,0,0.00000
"krępować",0,0,0.00000
"efemeryda",0,0,0.00000
"chemia",0,0,0.00000
"kręty",0,0,0.00000
"ks",0,0,0.00000
"efemerydalne1",0,0,0.00000
"rights",0,0,0.00000
"ksaweryna",0,0,0.00000
"efemerydalny",0,0,0.00000
"chemiczny",0,0,0.00000
"badanie2014archiwspoleczne",0,0,0.00000
"applications",0,0,0.00000
"al.",0,0,0.00000
"afekt",0,0,0.00000
"acms",0,0,0.00000
"acknowledges",0,0,0.00000
"ksero",0,0,0.00000
"kserokopia",0,0,0.00000
"effect",0,0,0.00000
"ksiazki",0,0,0.00000
"ksiegarnia@ikm.gda.pl",0,0,0.00000
"effectus",0,0,0.00000
"chemik",0,0,0.00000
"ksiądz",0,0,0.00000
"książ",0,0,0.00000
"egodokument",0,0,0.00000
"książeczka",0,0,0.00000
"ro",0,0,0.00000
"egodokumentalność",0,0,0.00000
"chenc",0,0,0.00000
"badaniu70",0,0,0.00000
"książkiewicz",0,0,0.00000
"książkowy",0,0,0.00000
"egodokumentami",0,0,0.00000
"książkowę",0,0,0.00000
"książnica",0,0,0.00000
"egodokumentu",0,0,0.00000
"chełm",0,0,0.00000
"książniczkach",0,0,0.00000
"książęcy",0,0,0.00000
"egodokumenty",0,0,0.00000
"rocznica",0,0,0.00000
"rocznie",0,0,0.00000
"egodokumentów",0,0,0.00000
"chełmno",0,0,0.00000
"badany",0,0,0.00000
"appraisal",0,0,0.00000
"księgowa",0,0,0.00000
"księgowość",0,0,0.00000
"egoista",0,0,0.00000
"księgowy",0,0,0.00000
"księgozbiór",0,0,0.00000
"egz",0,0,0.00000
"chełmski",0,0,0.00000
"księstwo",0,0,0.00000
"księżniczka",0,0,0.00000
"egzamin",0,0,0.00000
"kss",0,0,0.00000
"kształcenie",0,0,0.00000
"egzekucja",0,0,0.00000
"chełmża",0,0,0.00000
"badanymi101",0,0,0.00000
"kształcić",0,0,0.00000
"kształt",0,0,0.00000
"egzekwować",0,0,0.00000
"kształtowania",0,0,0.00000
"kształtować",0,0,0.00000
"egzemplarz",0,0,0.00000
"chicago",0,0,0.00000
"kto",0,0,0.00000
"ktokolwiek",0,0,0.00000
"egzystencja",0,0,0.00000
"roku9",0,0,0.00000
"roland",0,0,0.00000
"egzystencjalny",0,0,0.00000
"chile",0,0,0.00000
"badawcze13",0,0,0.00000
"approach",0,0,0.00000
"alarm",0,0,0.00000
"którykolwiek",0,0,0.00000
"któryś",0,0,0.00000
"egzystować",0,0,0.00000
"któż",0,0,0.00000
"rolny",0,0,0.00000
"eighteenth",0,0,0.00000
"chilewicz",0,0,0.00000
"kuala",0,0,0.00000
"kuba",0,0,0.00000
"eighteenth-century",0,0,0.00000
"kubaczyk",0,0,0.00000
"kubatura",0,0,0.00000
"eille",0,0,0.00000
"chilewicza",0,0,0.00000
"badawcze2",0,0,0.00000
"kubek",0,0,0.00000
"kubiak",0,0,0.00000
"eisenhardt",0,0,0.00000
"kubica",0,0,0.00000
"kubrick",0,0,0.00000
"eisler",0,0,0.00000
"china",0,0,0.00000
"kucać",0,0,0.00000
"kucharska",0,0,0.00000
"ek_1",0,0,0.00000
"kuchnia",0,0,0.00000
"kucińska",0,0,0.00000
"ek_2",0,0,0.00000
"chirurgia",0,0,0.00000
"badawczego11",0,0,0.00000
"approaches",0,0,0.00000
"rosjanin",0,0,0.00000
"rosnąć",0,0,0.00000
"kuciński",0,0,0.00000
"rosyjski",0,0,0.00000
"kudelka",0,0,0.00000
"kudela-świątek",0,0,0.00000
"eklezjologia",0,0,0.00000
"kudełka",0,0,0.00000
"kudosz",0,0,0.00000
"ekolog",0,0,0.00000
"kujawa",0,0,0.00000
"kujawska",0,0,0.00000
"ekologia",0,0,0.00000
"chiwum",0,0,0.00000
"chiune",0,0,0.00000
"kujawski",0,0,0.00000
"kujawski6",0,0,0.00000
"ekologiczny",0,0,0.00000
"kujawsko-kaliska",0,0,0.00000
"kujawsko-kaliskich",0,0,0.00000
"ekonomia",0,0,0.00000
"chleb",0,0,0.00000
"kujawsko-kaliskiej",0,0,0.00000
"kujawsko-kaliską",0,0,0.00000
"ekonomiczny",0,0,0.00000
"kujawsko-pomorska",0,0,0.00000
"kujawsko-pomorskich",0,0,0.00000
"ekonomika",0,0,0.00000
"chlebaaa",0,0,0.00000
"badawczo-kulturalnym",0,0,0.00000
"apreturować",0,0,0.00000
"albert",0,0,0.00000
"afektywny",0,0,0.00000
"rozbudzić",0,0,0.00000
"kujawsko-pomorskiego",0,0,0.00000
"kujawsko-pomorskie",0,0,0.00000
"kujawsko-pomorskiej",0,0,0.00000
"kujawy",0,0,0.00000
"ekonomistka",0,0,0.00000
"ekonomista",0,0,0.00000
"rozczłonkować",0,0,0.00000
"kukli",0,0,0.00000
"kujbyszewie",0,0,0.00000
"kukuczka",0,0,0.00000
"kul",0,0,0.00000
"ekr",0,0,0.00000
"chmielewska",0,0,0.00000
"chlebowski",0,0,0.00000
"rozdzwonić",0,0,0.00000
"kulczycka",0,0,0.00000
"kula",0,0,0.00000
"kulczyńska",0,0,0.00000
"kulecka",0,0,0.00000
"ekscentryczny",0,0,0.00000
"ekran",0,0,0.00000
"kulig",0,0,0.00000
"rozgraniczać",0,0,0.00000
"ekscytacja",0,0,0.00000
"kuligę",0,0,0.00000
"kulinarny",0,0,0.00000
"ekshumacyjny",0,0,0.00000
"chmura",0,0,0.00000
"chmielewski",0,0,0.00000
"apteczny",0,0,0.00000
"kulisa",0,0,0.00000
"kulisiewicz",0,0,0.00000
"ekslibris",0,0,0.00000
"rozkraść",0,0,0.00000
"kulińczak",0,0,0.00000
"ekspedycja",0,0,0.00000
"chmurowy",0,0,0.00000
"rozległy",0,0,0.00000
"kultowy",0,0,0.00000
"kult",0,0,0.00000
"rozliczny",0,0,0.00000
"rozlokować",0,0,0.00000
"kultura_gov_pl",0,0,0.00000
"chochlik",0,0,0.00000
"badań48",0,0,0.00000
"kulturagk.pl",0,0,0.00000
"kulturalnie",0,0,0.00000
"ekspertem51",0,0,0.00000
"rozmawialiśmy",0,0,0.00000
"rozmawiałam",0,0,0.00000
"kulturalno-artystyczną",0,0,0.00000
"chochlików",0,0,0.00000
"kulturotwórczy",0,0,0.00000
"rozmiar",0,0,0.00000
"ekspertyza",0,0,0.00000
"kulturowo",0,0,0.00000
"kulturowo-przyrodniczych",0,0,0.00000
"eksperyment",0,0,0.00000
"chochoł",0,0,0.00000
"badań94",0,0,0.00000
"apteka",0,0,0.00000
"alberto",0,0,0.00000
"rozmówczyni",0,0,0.00000
"roznym",0,0,0.00000
"rozmówca",0,0,0.00000
"rozpad",0,0,0.00000
"rozpaliłam",0,0,0.00000
"eksperymentować",0,0,0.00000
"chociaż",0,0,0.00000
"rozpatrzyć",0,0,0.00000
"rozpaść",0,0,0.00000
"kulturoznawstwo",0,0,0.00000
"kultury66",0,0,0.00000
